ADMUnitID, Country, ADMParent, ADMName, ADMLevel,YEAR,tMEANY,tseMEANY,tFGT_0,tseFGT_0,tFGT_1,tseFGT_1,tFGT_2,tseFGT_2,tFGT_0lo,tseFGT_0lo,tGINI,tseGINI,tpoorper,tGE_0,tseGE_0,tGE_1,tseGE_1,tGE_2,tseGE_2,tATK_0_5,tseATK_0_5,tATK_2,tseATK_2,tNUMHH,tNUMHH_W,tNUMPER,tNUMPER_W,
4540185,Malawi,4540184,"Chasefu Ward",3,1998,13.3343,1.42842,.48078,.065981,.15487,.034567,.06918,.02023,.16544,.056639,.32643,.029696,767.32488,.1863,.0343,.19265,.036854,.24523,.06163,.0902,.016039,.30389,.044075,275,275,1596,1549,
4540186,Malawi,4540184,"Chibanja Ward",3,1998,11.0625,.87807,.60011,.041881,.23266,.022168,.11795,.014421,.28608,.033303,.34619,.023436,3864.7084,.20419,.02854,.20331,.028566,.24865,.04207,.09681,.012908,.33533,.037363,1490,1483,6440,6416,
4540187,Malawi,4540184,"Chiputula Ward",3,1998,12.0027,1.47899,.56404,.059895,.21207,.028338,.10478,.016303,.25773,.041398,.35554,.028769,8949.62268,.2136,.036635,.21807,.037277,.28135,.05853,.10215,.01657,.34097,.046017,3617,3587,15867,15867,
4540188,Malawi,4540184,"Jombo Ward",3,1998,11.8714,1.20595,.55626,.056907,.19424,.033657,.09119,.021033,.21863,.058183,.32198,.029135,741.49458,.18278,.033173,.18441,.034857,.22383,.054,.08765,.015456,.30195,.043981,244,243,1333,1161,
4540189,Malawi,4540184,"Kaning'ina Ward",3,1998,11.6724,1.20749,.56954,.066465,.20169,.038992,.09628,.024626,.23338,.060934,.33151,.026727,2107.86754,.18776,.030437,.19255,.032536,.24324,.05272,.09053,.014271,.30819,.040062,646,627,3701,3612,
4540190,Malawi,4540184,"Katawa Ward",3,1998,14.5583,1.52132,.4322,.051906,.14806,.021028,.06975,.011929,.16917,.030028,.34945,.024584,1243.0072,.21145,.03102,.21005,.031521,.25821,.0498,.09996,.014014,.34458,.04,610,603,2876,2838,
4540191,Malawi,4540184,"Katoto Ward",3,1998,10.8101,.97317,.62498,.047719,.25162,.030725,.13072,.021316,.31651,.04911,.35965,.024407,2449.9216,.22178,.03191,.22737,.03255,.29599,.05359,.10608,.014343,.35166,.040922,715,712,3920,3670,
4540192,Malawi,4540184,"Lupaso Ward",3,1998,8.2167,.59841,.7693,.031901,.35849,.030425,.20419,.02516,.48099,.046085,.35981,.024179,7757.6212,.21794,.030929,.22518,.032505,.29543,.05464,.10475,.014153,.34402,.037846,2169,2145,10084,10011,
4540193,Malawi,4540184,"Masasa Ward",3,1998,13.5997,1.6445,.46931,.072266,.1582,.036411,.07358,.021847,.17471,.054157,.33208,.03068,551.43925,.19797,.037061,.20139,.040637,.25556,.07209,.09479,.017345,.32296,.049082,235,235,1175,1175,
4540194,Malawi,4540184,"Mchengautuwa Ward",3,1998,10.9504,.99867,.61298,.049347,.23852,.025631,.12059,.016029,.29596,.038515,.35043,.024743,9876.33376,.207,.030865,.21179,.031203,.27263,.04922,.09926,.013946,.33307,.040036,3742,3716,16112,16090,
4540195,Malawi,4540184,"Msongwe Ward",3,1998,7.2492,.64279,.82352,.04084,.40318,.038741,.23602,.03232,.55128,.061726,.33776,.028531,1268.2208,.20037,.034735,.20805,.038165,.27074,.06953,.09689,.01628,.32022,.044102,268,252,1540,1382,
4540196,Malawi,4540184,"Muzilawayingwe Ward",3,1998,10.843,.91195,.61908,.046664,.2368,.025616,.11878,.016814,.29092,.041832,.34221,.02794,1720.42332,.20237,.033638,.21066,.041747,.28797,.11728,.09766,.016411,.32674,.040232,603,581,2779,2754,
4540197,Malawi,4540184,"New Airport Site",3,1998,6.8085,.66092,.84665,.04137,.42142,.040007,.24936,.033753,.5781,.05931,.32982,.025195,3160.54445,.18642,.029127,.18812,.029193,.23213,.0429,.08924,.013257,.30978,.039464,731,706,3733,3518,
4540198,Malawi,4540184,"Nkhorongo Ward",3,1998,6.29,.72331,.87169,.035042,.46393,.046577,.287,.04291,.64356,.066172,.34263,.024772,2078.98065,.20112,.029951,.20732,.032497,.26336,.05589,.09703,.013978,.32197,.038509,465,418,2385,2288,
4540199,Malawi,4540184,"Viphya Ward",3,1998,8.8784,.60714,.72706,.035399,.31398,.02238,.16973,.016455,.4114,.035968,.34086,.025266,4909.10912,.19678,.03076,.20005,.031264,.25179,.04898,.09432,.013979,.32084,.040023,1427,1412,6752,6620,
4540200,Malawi,4540184,"Zolozolo Ward",3,1998,11.5631,.98985,.58107,.043749,.22,.021545,.10954,.013268,.26835,.03289,.35188,.024432,3885.61509,.21049,.030395,.21466,.030959,.27556,.04949,.10068,.013768,.33909,.039263,1370,1353,6687,6667,
4540202,Malawi,4540201,"Nkhata Bay Boma",3,1998,15.3847,2.532,.51956,.08418,.2104,.04988,.1119,.032744,.26206,.07244,.46043,.041394,4901.00948,.3682,.07139,.42188,.10442,.81889,.39708,.1777,.034701,.484,.05592,1935,1927,9433,8693,
4540203,Malawi,4540201,"SC Fukamalaza",3,1998,10.7123,.77062,.65341,.040146,.27295,.026965,.14619,.019371,.3487,.04174,.38841,.020902,5140.37647,.25847,.028154,.27619,.03438,.40435,.07539,.12466,.013444,.3919,.032304,1271,1195,7867,6923,
4540204,Malawi,4540201,"SC Malanda",3,1998,12.27944,1.360914,.5780788,.0571068,.2333356,.0330895,.1230869,.0219327,.2915829,.0487615,.396329,.0244749,9692.6472396,.2712689,.0353357,.2882891,.0430024,.4370672,.1128612,.1298637,.0165444,.4071391,.038098,3215,3152,16767,16206,
4540205,Malawi,4540201,"SC Mkondowe",3,1998,11.3939,1.59393,.59915,.083299,.21485,.043235,.10162,.025657,.25724,.06402,.33328,.03882,1004.77455,.19351,.044966,.21198,.05871,.30351,.1242,.09578,.022931,.30306,.052369,331,328,1677,1655,
4540206,Malawi,4540201,"SC Mkumbira",3,1998,12.4094,1.19316,.5915,.054258,.23493,.03503,.12103,.023766,.29726,.05271,.40661,.028081,4526.7495,.28028,.039301,.30735,.04901,.47278,.10977,.13622,.018935,.40519,.039526,1588,1489,7653,7022,
4540207,Malawi,4540201,"SC Nyaluwanga",3,1998,13.66711,1.425697,.4995512,.0593704,.1870106,.0317543,.0949046,.0210327,.2223007,.0452405,.3795229,.0262272,2617.1487368,.2543446,.0356147,.2656162,.0436095,.3767447,.0960747,.1213637,.0170155,.3932882,.0413432,962,942,5239,5094,
4540208,Malawi,4540201,"SC Zilakoma",3,1998,13.263,1.0823,.57177,.035016,.23762,.021153,.12737,.015134,.30285,.03267,.43575,.026319,5848.63533,.32615,.040157,.34661,.05118,.52774,.1252,.15473,.019108,.45965,.037432,2198,2095,10229,9572,
4540209,Malawi,4540201,"TA Boghoyo",3,1998,10.5978,1.95744,.69725,.080145,.29887,.061252,.15986,.042981,.3869,.10197,.39285,.053089,807.4155,.2752,.076448,.31318,.11266,.53317,.36944,.13545,.038942,.38961,.068485,245,234,1158,1089,
4540210,Malawi,4540201,"TA Fukamapiri",3,1998,11.5385,.77997,.6295,.034008,.26122,.022265,.13859,.015791,.33359,.03402,.40791,.020451,7105.1665,.28187,.028327,.30445,.03659,.45771,.08537,.13607,.013859,.41181,.028592,2225,2131,11287,10525,
4540211,Malawi,4540201,"TA Kabunduli",3,1998,12.03448,.6783324,.5930829,.0318436,.2362945,.0196259,.1224431,.0135515,.2950895,.0307532,.3963368,.0197206,17869.587777,.2666184,.0267891,.2849843,.033476,.420523,.075556,.128443,.0129655,.3992736,.0280313,6718,6546,30130,28756,
4540212,Malawi,4540201,"TA Malenga Mzoma",3,1998,11.817,1.17879,.6112,.049589,.25093,.030383,.1326,.02094,.32036,.04593,.40447,.028861,5159.1392,.27922,.041179,.30323,.05428,.46775,.13945,.13496,.020198,.40836,.040083,1622,1548,8441,7874,
4540213,Malawi,4540201,"TA Mankhambira",3,1998,11.2715,1.0068,.65703,.041265,.28149,.031442,.1511,.022803,.36971,.04949,.42049,.026095,11247.03954,.29738,.037829,.33212,.04955,.5382,.12873,.14518,.018436,.41785,.035942,3474,3249,17118,15437,
4540214,Malawi,4540201,"TA Musisya",3,1998,10.7741,1.322034,.6452257,.0672224,.2660842,.045252,.1421348,.0317236,.3346362,.0670291,.3754137,.0260385,8291.7954707,.2417165,.0343891,.2584529,.0413369,.3780218,.1092486,.1169944,.0163743,.3710951,.0396875,2332,2278,12851,12423,
4540215,Malawi,4540201,"TA Timbiri",3,1998,12.0524,.78876,.60057,.03541,.23979,.021445,.12393,.014793,.30187,.03294,.40278,.021795,14960.79927,.27354,.030323,.29875,.03785,.45657,.08574,.13291,.014608,.39985,.031812,5258,5026,24911,23482,
4540217,Malawi,4540216,"Nyika National Park - Rumphi",3,1998,35.062,85.094,.70951,.34244,.51653,.34427,.42386,.33395,.60693,.38499,.51158,.17112,366.10716,.60126,.46285,.76846,.63068,2.4003,3.1753,.27227,.17973,.53798,.19339,111,99,516,368,
4540218,Malawi,4540216,"Rumphi Boma",3,1998,17.3278,2.0684,.43409,.06779,.15955,.03494,.0793,.021206,.18954,.04902,.44202,.034553,6107.21221,.33604,.05619,.37452,.07947,.65457,.26326,.16183,.0274,.4599,.04753,2896,2881,14069,13608,
4540219,Malawi,4540216,"SC Chapinduka",3,1998,12.228,2.06,.59453,.08123,.24915,.05158,.13148,.03459,.324,.07701,.39977,.03539,1420.33217,.27514,.05199,.29569,.07668,.4582,.2579,.13253,.02657,.39832,.04543,427,425,2389,2371,
4540220,Malawi,4540216,"SC Kachulu",3,1998,12.242,1.821,.57443,.07526,.21645,.03674,.10806,.02154,.26129,.0519,.37203,.03447,3853.85087,.23711,.04514,.25672,.06107,.3962,.1925,.11531,.02263,.36223,.0465,1290,1287,6709,6695,
4540221,Malawi,4540216,"SC Mwahenga",3,1998,9.66923,1.664491,.7266375,.0609873,.3253204,.044545,.1795426,.0310714,.4339638,.0692926,.3811069,.0478367,7137.033525,.2491371,.0682961,.2924856,.1171027,.5675343,.4974405,.1244962,.0374296,.3596994,.0559569,2011,2006,9822,9776,
4540222,Malawi,4540216,"SC Mwalweni",3,1998,17.56324,9.965689,.5339277,.0900531,.2108217,.0476769,.1101532,.0308306,.2582543,.0650727,.4617364,.1127178,8654.4340893,.4137663,.2739344,.4744288,.3534656,1.049656,1.265991,.1912137,.1122626,.4866801,.1340272,3138,3111,16209,16053,
4540223,Malawi,4540216,"SC Mwankhunikira",3,1998,13.484,9.911,.71407,.05497,.3468,.04974,.20667,.04155,.46052,.06742,.49271,.12829,9427.86621,.48201,.35265,.5557,.44389,1.3501,1.725,.21815,.13677,.52192,.14699,2635,2592,13203,13025,
4540224,Malawi,4540216,"TA Chikulamayembe",3,1998,9.382415,1.379725,.7256174,.0618867,.3346465,.0497153,.1898188,.0365097,.4466405,.0752034,.3861476,.0287087,33022.847874,.2512494,.0393633,.2760804,.0575654,.4489235,.2121851,.1226871,.0202605,.374063,.0386561,9170,9139,45510,45033,
4540225,Malawi,4540216,"TA Katumbi",3,1998,8.888178,1.712944,.7631364,.0629685,.3852527,.0586247,.2298243,.0477487,.534411,.0894237,.4088974,.0590205,7025.4336984,.2876269,.0907133,.3273069,.1124687,.5394172,.2550764,.141453,.0428169,.3920394,.0744801,1872,1866,9206,9077,
4540226,Malawi,4540216,"TA Mwamlowe",3,1998,11.252,3.179,.72228,.04825,.39482,.04093,.25319,.03951,.53462,.05282,.51713,.09109,5313.09168,.49786,.21049,.51886,.19856,.8718,.4278,.22391,.08,.55712,.12654,1188,1147,7356,6891,
4540227,Malawi,4540216,"TA Zolokere",3,1998,5.191,1.181,.92469,.05001,.54427,.08247,.35773,.07808,.76179,.11145,.32723,.02404,2918.32164,.18098,.02812,.20133,.04506,.3129,.1656,.09038,.01542,.28574,.03247,583,577,3156,3063,
4540228,Malawi,4540216,"Vwaza Marsh Reserve - Rumphi",3,1998,4.095,1.738,.95928,.07285,.62398,.14211,.44146,.14968,.84337,.17109,.17397,.05068,206.2452,.11262,.04817,.112,.04914,.1244,.0625,.05448,.0228,.1962,.06929,32,31,215,181,
4540231,Malawi,4540230,"Balaka Town",3,1998,21.032,3.0482,.393,.05539,.14654,.02869,.07405,.017448,.1751,.04044,.48655,.043936,5619.114,.41476,.08238,.45918,.10992,.84393,.36757,.1956,.037885,.52664,.05699,3178,3114,14298,13919,
4540232,Malawi,4540230,"TA Kalembo",3,1998,8.88073,.6549764,.7376906,.0341567,.3300345,.0263392,.1834463,.0191811,.4361031,.0403874,.3639806,.0178296,69159.9691312,.2233927,.0232861,.2376701,.0296416,.3457377,.0740194,.1083144,.011445,.3480615,.0257467,22969,22754,93752,93427,
4540233,Malawi,4540230,"TA Nsamala",3,1998,9.72682,.803783,.6822369,.0443763,.293687,.0311272,.1601385,.0215519,.3804727,.0469224,.3658439,.0145671,98957.0978712,.226453,.0193563,.2359661,.0235775,.3359679,.0813371,.1087364,.009199,.357074,.0229833,34410,33994,145048,144595,
4540235,Malawi,4540234,"Bangwe Ward",3,1998,9.5602,1.07673,.70648,.05137,.33099,.041534,.19173,.031523,.43916,.06083,.40577,.023295,25237.58504,.28066,.03429,.29637,.0391,.44479,.09226,.13391,.015711,.41694,.036637,8761,8518,35723,33909,
4540236,Malawi,4540234,"Blantyre Central Ward",3,1998,35.4231,7.66242,.19061,.05428,.06432,.023173,.03035,.012887,.07265,.03071,.46506,.027111,699.15748,.39154,.04927,.39259,.05285,.59432,.1308,.17791,.020861,.5366,.043437,925,913,3668,3665,
4540237,Malawi,4540234,"Blantyre East Ward",3,1998,25.2155,6.49821,.30293,.09252,.11208,.043616,.05619,.026014,.13489,.05974,.45006,.029745,1083.88354,.36748,.05294,.36818,.06059,.53737,.16054,.16808,.02316,.50937,.046335,368,366,3578,1644,
4540238,Malawi,4540234,"Blantyre West Ward",3,1998,15.179,1.80579,.59482,.03837,.27587,.032741,.15866,.025846,.36541,.04807,.52649,.036101,10979.18756,.48525,.0766,.54128,.08607,1.03626,.26238,.22692,.031798,.5694,.050157,4477,4402,18458,18393,
4540239,Malawi,4540234,"Chichiri Ward",3,1998,30.5476,6.05697,.23875,.06732,.08207,.02936,.03922,.01627,.09454,.03877,.47219,.032266,1362.785,.39805,.05992,.40854,.07035,.64276,.2012,.18261,.026223,.53169,.046844,1163,1137,5708,4672,
4540240,Malawi,4540234,"Chigumula Ward",3,1998,9.1397,1.07195,.75214,.04444,.37294,.038887,.22391,.030749,.50135,.05741,.43892,.030442,12787.88428,.33065,.04874,.37694,.06645,.71531,.23846,.16065,.023421,.45563,.041463,4030,3953,17002,16598,
4540241,Malawi,4540234,"Chilomoni Ward",3,1998,13.9289,1.62999,.53064,.05391,.22608,.033499,.12423,.022602,.28865,.04788,.43485,.02157,12323.05272,.3295,.03551,.34781,.0531,.60914,.38754,.15481,.017101,.47246,.032417,5131,5072,23223,23140,
4540242,Malawi,4540234,"Likhubula Ward",3,1998,10.1189,.93924,.71204,.04156,.33518,.036137,.19379,.027892,.44738,.05372,.44217,.026193,34865.75064,.33246,.04144,.39482,.06813,.85214,.3603,.16413,.021445,.44761,.034294,12632,12391,48966,48414,
4540243,Malawi,4540234,"Limbe Central Ward",3,1998,30.7863,8.86717,.17634,.09608,.0567,.037401,.02602,.019717,.06182,.04731,.40528,.027102,451.07772,.29185,.04164,.29618,.04557,.41634,.10204,.13635,.018511,.43942,.044928,583,566,2558,2558,
4540244,Malawi,4540234,"Limbe East Ward",3,1998,16.3788,1.95006,.55058,.0349,.24557,.024765,.13779,.018172,.32162,.03644,.51755,.032344,18048.0124,.46887,.06631,.51598,.07566,.9688,.22074,.21859,.028034,.56444,.045217,8388,8252,32780,32471,
4540245,Malawi,4540234,"Limbe West Ward",3,1998,32.4756,5.55853,.19587,.05242,.06553,.021535,.0308,.011591,.07362,.02772,.45636,.026831,2128.12755,.37089,.04852,.38001,.05303,.5947,.15862,.17077,.020678,.51465,.042779,1952,1920,10865,10865,
4540246,Malawi,4540234,"Mapanga Ward",3,1998,8.865,1.00882,.74065,.05336,.34125,.043076,.19398,.031862,.45442,.06553,.37906,.021313,12787.32225,.24311,.02888,.2633,.03844,.41105,.12247,.11816,.014245,.37084,.031571,4990,4907,17265,17188,
4540247,Malawi,4540234,"Michiru Ward",3,1998,9.4624,.93378,.72922,.03892,.34503,.032194,.19998,.024794,.46209,.04785,.42,.026141,20639.11366,.29964,.03895,.33594,.05108,.59375,.17368,.14584,.018773,.42579,.037024,7149,7048,28303,28165,
4540248,Malawi,4540234,"Misesa Ward",3,1998,7.7839,.71967,.79383,.04054,.38589,.037713,.22679,.029737,.52142,.0562,.36889,.021231,14997.83019,.2298,.02776,.24362,.03618,.35689,.10934,.11109,.013706,.35841,.030605,5135,5087,18893,18737,
4540249,Malawi,4540234,"Msamba Ward",3,1998,7.2859,1.75695,.81321,.10072,.40427,.097775,.24237,.078657,.54601,.1443,.33461,.028551,2125.73094,.19462,.03788,.19364,.03584,.24043,.05897,.09218,.016308,.32727,.054214,762,744,2614,2604,
4540250,Malawi,4540234,"Mzedi Ward",3,1998,8.0564,.89356,.78478,.04609,.38902,.041409,.23255,.032842,.52583,.06224,.39338,.026884,7201.92606,.26641,.0379,.30799,.05456,.70949,.36606,.13105,.018442,.39471,.040072,2107,2077,9177,9104,
4540251,Malawi,4540234,"Namiyango Ward",3,1998,9.3187,1.09025,.73629,.04889,.35172,.042308,.20569,.03251,.46989,.06308,.42126,.029406,9841.98843,.30464,.04606,.35955,.09079,.86181,.80808,.15015,.025236,.42855,.037778,3212,3122,13367,12910,
4540252,Malawi,4540234,"Nancholi Ward",3,1998,8.7597,1.17932,.75387,.05827,.35772,.048249,.20734,.036351,.47954,.07309,.3929,.026257,8199.09012,.26137,.03688,.28574,.04478,.44328,.10821,.1272,.017491,.38674,.039406,2740,2705,10876,10791,
4540253,Malawi,4540234,"Ndirande North Ward",3,1998,8.6814,.91018,.74266,.04774,.35208,.043232,.20484,.034163,.46998,.06468,.38408,.024133,14859.88394,.25073,.03414,.26297,.04014,.3909,.14003,.12002,.015834,.38465,.037773,5066,5008,20009,19650,
4540254,Malawi,4540234,"Ndirande South Ward",3,1998,10.9667,.8205,.65591,.03328,.29848,.025931,.16971,.019573,.3929,.03843,.43186,.023729,40428.98058,.31845,.03781,.34811,.05003,.59803,.16801,.15269,.018012,.44883,.03379,15281,15074,61638,61265,
4540255,Malawi,4540234,"Ndirande West Ward",3,1998,18.2454,2.71727,.51045,.04004,.22363,.028041,.12481,.020447,.28925,.04196,.52723,.046382,7041.65775,.49776,.10342,.59688,.24145,2.41716,5.39861,.23409,.051004,.58183,.057051,3300,3248,13795,13691,
4540256,Malawi,4540234,"Nkolokoti Ward",3,1998,7.9827,.84213,.78593,.04401,.38384,.040649,.2267,.032057,.51813,.06046,.38057,.021498,18628.89879,.24585,.02945,.26473,.03759,.42397,.15237,.11898,.014123,.37773,.033876,5941,5810,23703,23548,
4540257,Malawi,4540234,"Nyambadwe Ward",3,1998,22.2339,4.0409,.43872,.06573,.19208,.048341,.10708,.036007,.2492,.07261,.52632,.044641,3190.37184,.50915,.10934,.51747,.0964,.87338,.22832,.22697,.039916,.60177,.074675,1787,1751,7272,6985,
4540258,Malawi,4540234,"Soche East Ward",3,1998,36.0115,7.09467,.15396,.04404,.04924,.016589,.02247,.008501,.05331,.01999,.44411,.024582,2277.53028,.3509,.04183,.35926,.04676,.56316,.14935,.16205,.018212,.50043,.038906,2566,2546,14793,14541,
4540259,Malawi,4540234,"Soche West Ward",3,1998,17.4783,1.75966,.44052,.03559,.1785,.020796,.09529,.01401,.22353,.02991,.45649,.030275,14736.71556,.36664,.05271,.38277,.06317,.6231,.17519,.17032,.023689,.50521,.043816,7337,7234,33453,33428,
4540260,Malawi,4540234,"South Lunzu Ward",3,1998,9.093,1.0229,.73424,.04608,.34889,.036621,.20375,.027698,.4644,.05397,.40547,.028884,17890.49184,.28325,.04491,.32531,.09448,.84945,1.42183,.13825,.024426,.41472,.040381,5140,5071,24366,24165,
4540262,Malawi,4540261,"TA Chigaru",3,1998,13.27224,.8527279,.523102,.0285682,.1756188,.0143866,.0817147,.0086879,.1918881,.0219625,.3740062,.0223104,17389.479786,.2425292,.0297534,.2946296,.0508913,.5842832,.1960451,.1231773,.0164669,.3590306,.0268888,8249,8160,33243,33095,
4540263,Malawi,4540261,"TA Kapeni",3,1998,17.43408,2.706232,.4595401,.0337184,.1572629,.0165858,.0755523,.0101966,.1725088,.0228576,.4373497,.035075,33571.7020055,.3380077,.0578094,.407877,.0930542,.9260835,.5989924,.1670054,.0292873,.4540407,.0387117,17570,17254,73055,72410,
4540264,Malawi,4540261,"TA Kuntaja",3,1998,13.01873,1.261287,.5842147,.0360164,.2152266,.0227004,.1066392,.0148073,.2507315,.0353069,.4016032,.0289299,37404.3461675,.2853779,.0442638,.3395955,.0687881,.6869922,.3022045,.1417132,.0226229,.4033223,.034607,15678,15485,64025,63658,
4540265,Malawi,4540261,"TA Kunthembwe",3,1998,8.4419,1.02214,.77076,.06313,.32828,.0565,.1773,.04089,.41795,.09427,.33033,.021078,20581.60428,.1937,.026671,.20326,.02915,.30158,.07094,.09324,.012234,.3354,.04097,6810,6717,26703,26410,
4540266,Malawi,4540261,"TA Lundu",3,1998,12.06204,.706625,.5593006,.0343464,.1951432,.0191037,.0929194,.0121221,.2206172,.0290187,.3484332,.018633,11288.9233104,.2122207,.0237396,.2416293,.0359382,.4206336,.1267484,.105408,.0123594,.3327255,.0260494,5276,5235,20184,20150,
4540267,Malawi,4540261,"TA Machinjili",3,1998,14.8525,1.34938,.50109,.02846,.16731,.01472,.07807,.00909,.18138,.02187,.41875,.031151,10738.3587,.30206,.045887,.38151,.08074,.81144,.35406,.15433,.025253,.41093,.03291,5147,5109,21430,21378,
4540268,Malawi,4540261,"TA Makata",3,1998,11.4342,.51542,.58033,.02868,.19767,.01606,.09177,.01004,.22026,.02562,.3292,.016662,7924.98648,.18676,.018758,.21184,.02935,.35218,.09941,.09345,.010214,.30356,.0223,3384,3355,13656,13593,
4540269,Malawi,4540261,"TA Somba",3,1998,12.77526,.9339713,.565636,.0285189,.1980163,.0168541,.0949738,.0109535,.2228575,.0258864,.3875864,.0243392,31137.130528,.2608087,.0334045,.3215312,.0612191,.6634632,.2647687,.1327559,.0190602,.3778427,.0265777,12746,12586,55048,54637,
4540271,Malawi,4540270,"Chikwawa Boma",3,1998,15.1449,2.3678,.50158,.0776,.20753,.04619,.11252,.030583,.26049,.06644,.445,.03532,3748.80892,.34725,.05988,.37696,.07979,.65063,.26505,.16458,.028086,.4788,.05176,1648,1627,7474,6563,
4540272,Malawi,4540270,"Lengwe National Park",3,1998,9.5585,4.0345,.72733,.15061,.38694,.13195,.25126,.10821,.50045,.18754,.39603,.06069,221.10832,.35678,.09077,.34461,.09854,.46173,.17385,.16022,.040482,.51538,.09043,49,48,304,288,
4540273,Malawi,4540270,"Majete Game Reserve - Chikwawa",3,1998,28.6016,16.6721,.26525,.25191,.10514,.12637,.05601,.07933,.1222,.18317,.21853,.10089,15.64975,.29523,.16139,.29539,.16425,.37736,.24953,.13641,.070147,.39898,.14521,11,11,59,59,
4540274,Malawi,4540270,"Ngabu Urban",3,1998,18.4515,2.7958,.38309,.07258,.1441,.03768,.07357,.023407,.17231,.05216,.42497,.030865,2672.43584,.31846,.05067,.32969,.05643,.51039,.16011,.14893,.022253,.46239,.05115,1346,1322,6976,6765,
4540275,Malawi,4540270,"TA Chapananga",3,1998,11.58677,.8663328,.5729071,.0392622,.232155,.0272087,.1239917,.0199357,.2879087,.0400011,.3701327,.0247575,37234.9511503,.2391938,.0345297,.2375607,.0341009,.3197702,.0654251,.1118187,.0150827,.3893328,.043305,14806,14674,64993,64870,
4540276,Malawi,4540270,"TA Kasisi",3,1998,13.0748,.7928,.53189,.03168,.20525,.02135,.10563,.01527,.24945,.03229,.39636,.02605,13489.79418,.2738,.03839,.31732,.05467,.68467,.26623,.13454,.018701,.40721,.04176,6340,6280,25362,25199,
4540277,Malawi,4540270,"TA Katunga",3,1998,11.81,1.1891,.6174,.04619,.26713,.0322,.14852,.02405,.34099,.04683,.42651,.03246,10143.2646,.31706,.05165,.34818,.06474,.61307,.19871,.15178,.023935,.45473,.04998,3975,3939,16429,16251,
4540278,Malawi,4540270,"TA Lundu",3,1998,33.95996,14.02319,.4174673,.0454797,.1648335,.0284608,.0870838,.0192875,.2002938,.041343,.5946454,.070578,17746.9523903,.7104495,.2273412,.779181,.2092594,1.899212,.7689066,.3064313,.0747382,.6597074,.0894035,10157,9993,42511,42044,
4540279,Malawi,4540270,"TA Makhwira",3,1998,15.2088,1.8029,.45115,.0488,.17297,.0264,.08949,.01713,.20844,.03731,.39951,.03215,26627.7753,.27958,.0491,.2789,.05041,.38175,.0964,.12986,.021444,.4314,.05316,14055,13861,59022,58934,
4540280,Malawi,4540270,"TA Maseya",3,1998,12.8429,.9961,.55024,.03489,.21874,.0243,.11468,.01754,.26996,.0361,.40227,.02886,10573.41184,.28015,.04207,.30429,.05425,.52576,.22677,.13461,.019974,.41851,.04521,4442,4394,19216,19184,
4540281,Malawi,4540270,"TA Ngabu",3,1998,10.7034,.8222,.64178,.04361,.27853,.03351,.15615,.02499,.35288,.04977,.39858,.02474,73378.55808,.27988,.03695,.29847,.05472,.6099,.77315,.1327,.017499,.43368,.04133,22245,21879,114336,113733,
4540283,Malawi,4540282,"Chiradzulu Boma",3,1998,16.3186,3.4599,.46839,.10396,.185,.05602,.09725,.035271,.22867,.07914,.43565,.03655,1264.18461,.33415,.06013,.35919,.07902,.58335,.23863,.15847,.028304,.46525,.05357,579,577,2699,2435,
4540284,Malawi,4540282,"TA Chitera",3,1998,9.1943,.49869,.69641,.034386,.29006,.026248,.15413,.018619,.37166,.041453,.331,.014051,10995.61749,.18524,.015932,.18302,.01707,.21835,.02712,.0879,.007482,.31354,.021734,3944,3907,15789,15768,
4540285,Malawi,4540282,"TA Kadewere",3,1998,9.3369,.49443,.68977,.032638,.2903,.022189,.15583,.015196,.37216,.034035,.34101,.012135,42902.31446,.19677,.014072,.19505,.015451,.23687,.02608,.09325,.006638,.32856,.018519,15754,15606,62198,62091,
4540286,Malawi,4540282,"TA Likoswe",3,1998,9.3433,.60763,.68327,.035748,.28899,.025199,.15688,.017741,.36797,.038508,.34045,.01917,31790.50329,.1993,.02224,.19503,.025215,.23655,.0433,.09369,.010672,.33665,.026801,11160,10994,46527,46011,
4540287,Malawi,4540282,"TA Mpama",3,1998,9.169983,.6471939,.7061085,.0333749,.3109593,.0247214,.1729723,.0179492,.4033213,.0380406,.3523276,.0150404,33126.374169,.213763,.0193405,.2124898,.0227914,.2733765,.0556945,.1007062,.0091129,.3498075,.0221996,11675,11526,46914,46593,
4540288,Malawi,4540282,"TA Nchema",3,1998,9.3935,.48666,.69054,.029064,.29915,.021269,.16373,.015562,.38854,.032404,.35586,.012269,19018.85268,.2137,.015697,.2126,.015593,.26113,.02462,.10114,.007004,.34762,.020977,6862,6787,27542,27511,
4540289,Malawi,4540282,"TA Nkalo",3,1998,9.5116,.65599,.69779,.035175,.31119,.02751,.17387,.020363,.40764,.041727,.37934,.018599,23990.71799,.24365,.024216,.2529,.033024,.35002,.07973,.1165,.012334,.37722,.025053,8555,8487,34381,34362,
4540291,Malawi,4540290,"Liwonde National Park",3,1998,77.5681,73.3994,.05808,.13951,.0167,.046584,.00674,.020857,.01576,.052474,.24582,.052828,11.96448,.16451,.055515,.16948,.06435,.20693,.10256,.07993,.027437,.26598,.071286,43,30,206,151,
